Gene	FDR
ANKRD7.56311	2.21743359381935e-19
ANKRD9.122416	1.72397012206369e-19
ANKS1A.23294	1.08530820514598e-20
ANKS1B.56899	1.38060917144705e-50
ANKS3.124401	4.05662250534021e-37
ANKS4B.257629	0.000190101328697826
ANKS6.203286	8.18418328210491e-76
ANKZF1.55139	4.83585216509535e-34
ANLN.54443	1.02986323757035e-78
ANO10.55129	3.63380492277778e-06
ANO1.55107	3.95993571118192e-31
ANO2.57101	7.51424288412716e-14
ANO3.63982	9.47146204977189e-13
ANO4.121601	1.56127372670612e-19
ANO5.203859	1.55452315939067e-05
ANO6.196527	2.11323587547855e-39
ANO7.50636	3.47984394070616e-07
ANO8.57719	4.71417957422831e-10
ANO9.338440	1.9552086310202e-15
ANP32A.8125	7.37950843112143e-06
ANP32B.10541	8.57916455635577e-48
ANP32C.23520	0.000112631347256495
ANP32D.23519	0.692915238650857
ANP32E.81611	5.55661180157011e-76
ANPEP.290	8.36632074676441e-19
ANTXR1.84168	4.50852143105764e-26
ANTXR2.118429	2.48333813700159e-51
ANTXRL.195977	2.37069869578928e-32
ANUBL1.93550	9.71031793825431e-28
ANXA10.11199	1.66869153407222e-05
ANXA11.311	5.16442695248783e-15
ANXA13.312	7.29103207185142e-41
ANXA1.301	5.16177502865296e-89
ANXA2P1.303	1.87886535126419e-07
ANXA2P2.304	1.14769320698183e-09
ANXA2P3.305	2.74217665707982e-07
ANXA2.302	1.90197094630643e-08
ANXA3.306	5.45917502118471e-54
ANXA4.307	8.72259199932791e-18
ANXA5.308	6.22673760300718e-25
ANXA6.309	5.56270367322732e-30
ANXA7.310	2.00793925325752e-20
ANXA8L1.728113	3.46682576840934e-20
ANXA8L2.244	5.0559167397618e-62
ANXA8.653145	1.54273557086581e-63
ANXA9.8416	8.6198241002059e-96
AOAH.313	9.79283289980335e-28
AOC2.314	6.31598937537674e-06
AOC3.8639	2.25554851653671e-69
AOX1.316	5.26147967997738e-47
AOX2P.344454	9.33833919541405e-35
AP1AR.55435	4.17852922606116e-37
AP1B1.162	3.01093257943667e-05
AP1G1.164	1.54463547711797e-30
AP1G2.8906	1.2202059963347e-60
AP1M1.8907	7.93456365257428e-28
AP1M2.10053	1.66106564385796e-39
AP1S1.1174	1.55383892475235e-21
AP1S2.8905	4.47313182185786e-24
AP1S3.130340	0.00493252388943753
AP2A1.160	2.67990209351883e-07
AP2A2.161	2.45567392580606e-11
AP2B1.163	2.10904218989988e-50
AP2M1.1173	6.37828623202077e-26
AP2S1.1175	9.52574747244483e-12
AP3B1.8546	1.19582728712631e-47
AP3B2.8120	7.33998555453005e-06
AP3D1.8943	1.93535517240008e-10
AP3M1.26985	7.93447881364285e-53
AP3M2.10947	8.97524317197625e-09
AP3S1.1176	0.0119795908573974
AP3S2.10239	3.8563305044099e-26
AP4B1.10717	5.93722443280771e-29
AP4E1.23431	4.48657210096317e-22
AP4M1.9179	6.98633303863816e-17
AP4S1.11154	2.02843112697644e-13
APAF1.317	1.65618164497038e-12
APBA1.320	6.9588272024618e-35
APBA2.321	6.95827620505902e-62
APBA3.9546	6.3664751617052e-41
APBB1IP.54518	3.70529696254578e-32
APBB1.322	6.76684886975937e-28
APBB2.323	1.92189748598864e-92
APBB3.10307	1.19927240727007e-41
APC2.10297	4.71830184468609e-11
APCDD1L.164284	6.77343630317617e-38
APCDD1.147495	4.51314264286882e-35
APCS.325	0.00649482874882255
APC.324	6.37235868004118e-52
APEH.327	1.92759538659358e-41
APEX1.328	8.62005148159147e-07
APEX2.27301	6.14597365977801e-20
APH1A.51107	3.21693509321945e-19
APH1B.83464	1.22767685391867e-76
API5.8539	2.72361899362069e-23
APIP.51074	1.89724181375047e-07
APITD1.378708	2.13853987550634e-18
APLF.200558	2.13634462527047e-62
APLNR.187	7.92068071334149e-33
APLN.8862	1.04814272505101e-05
APLP1.333	5.48373497953977e-14
APLP2.334	1.00453876797101e-08
APOA1BP.128240	6.52874105101239e-18
APOA1.335	4.27291268821432e-14
APOA2.336	2.37273448197057e-14
APOA4.337	0.957684085986805
APOA5.116519	4.43742774636229e-11
APOB48R.55911	2.12521242106643e-18
APOBEC1.339	0.146589652685049
APOBEC2.10930	0.0846879541823162
APOBEC3A.200315	1.65605037557773e-27
APOBEC3B.9582	4.49333672691402e-41
APOBEC3C.27350	8.30475056898887e-48
APOBEC3D.140564	7.40293980290813e-28
APOBEC3F.200316	1.44486008728874e-15
APOBEC3G.60489	2.54404423117626e-26
APOBEC3H.164668	1.12422754997168e-15
APOBEC4.403314	7.21875347703926e-13
APOB.338	7.24327460966289e-18
APOC1P1.342	0.0413180832264312
APOC1.341	0.000519135716557412
APOC2.344	0.106528502612289
APOC3.345	0.000393391213133493
APOC4.346	3.4301989193318e-05
APOD.347	8.88833594881122e-45
APOE.348	1.69705957612773e-27
APOF.319	1.10460497604591e-66
APOH.350	0.00138265313832098
APOL1.8542	1.21405699056011e-11
APOL2.23780	2.16831319743205e-06
APOL3.80833	6.88585600282565e-18
APOL4.80832	9.86591986121838e-27
APOL5.80831	1.4062086926185e-05
APOL6.80830	2.15602363084054e-18
APOLD1.81575	4.39855205621253e-22
APOM.55937	2.63039627048562e-23
APOOL.139322	3.44674556448138e-37
APOO.79135	1.19434359571005e-32
APPBP2.10513	5.46086168099632e-53
APPL1.26060	3.66307025400827e-20
APPL2.55198	8.16056973277014e-62
APP.351	1.15414396521148e-34
APRT.353	1.14533464985024e-17
APTX.54840	4.39124504633221e-10
AQP10.89872	4.85384840235373e-41
AQP11.282679	6.02895292676774e-41
AQP12A.375318	5.39677405305548e-05
AQP12B.653437	1.90116832202264e-12
AQP1.358	2.11621571959974e-66
AQP2.359	2.10917985342055e-15
AQP3.360	0.0012879269834849
AQP4.361	4.21899321015023e-19
AQP5.362	5.8138164521921e-50
AQP6.363	8.08697379942964e-13
AQP7P1.375719	6.55957316357306e-40
AQP7P3.441432	1.08423412720821e-25
AQP7.364	3.80219629197777e-44
AQP8.343	1.46609107396128e-09
AQP9.366	1.29555021292969e-32
AQPEP.206338	5.81506768436148e-26
AQR.9716	2.7792371371786e-36
ARAF.369	4.73650786970558e-12
ARAP1.116985	6.32771170713705e-39
ARAP2.116984	9.58735189928165e-21
ARAP3.64411	4.63873955571268e-56
ARCN1.372	3.20398097288135e-16
ARC.23237	1.72547950751714e-14
AREG.374	3.40626040652247e-30
ARF1.375	5.4568764657347e-25
ARF3.377	2.58189490374568e-71
ARF4.378	0.000154249265527141
ARF5.381	1.56147676043386e-30
ARF6.382	3.83865767859731e-13
ARFGAP1.55738	4.79526909230634e-21
ARFGAP2.84364	1.67809293336503e-13
ARFGAP3.26286	1.67378438999608e-21
ARFGEF1.10565	6.42031631427544e-45
ARFGEF2.10564	5.01360996477237e-39
ARFIP1.27236	8.84985397781038e-54
ARFIP2.23647	1.10925628084711e-65
ARFRP1.10139	4.32703826723635e-27
ARG1.383	0.000986084822578772
ARG2.384	6.46846499762082e-18
ARGFXP2.503640	0.159866869248344
ARGFX.503582	0.0407902031157443
ARGLU1.55082	1.29800762272697e-21
ARHGAP10.79658	2.42076088530136e-31
ARHGAP11A.9824	7.3802719315472e-74
ARHGAP11B.89839	1.90101086723385e-46
ARHGAP12.94134	4.7386654637054e-25
ARHGAP15.55843	1.65464800484219e-34
ARHGAP17.55114	8.20715407547293e-09
ARHGAP18.93663	1.10122054351843e-15
ARHGAP19.84986	1.64712783448873e-14
ARHGAP1.392	8.58610073456412e-38
ARHGAP20.57569	8.43808233956884e-71
ARHGAP21.57584	4.79067289566643e-59
ARHGAP22.58504	3.36318752066658e-76
ARHGAP23.57636	2.07786999127983e-54
ARHGAP24.83478	1.5045962758402e-47
ARHGAP25.9938	1.0009758483326e-42
ARHGAP26.23092	3.54253504904589e-37
ARHGAP27.201176	1.59405502877389e-42
ARHGAP28.79822	6.8084840527869e-55
ARHGAP29.9411	1.03833349052798e-13
ARHGAP30.257106	2.56681550418128e-42
ARHGAP31.57514	1.43474140150244e-68
ARHGAP32.9743	1.22998697456045e-54
ARHGAP33.115703	1.86485232023828e-26
ARHGAP36.158763	3.18168392601178e-09
ARHGAP39.80728	1.84044096542385e-14
ARHGAP42.143872	1.06760024507279e-33
ARHGAP4.393	1.40655695666253e-38
ARHGAP5.394	5.26636681894677e-23
ARHGAP6.395	1.97295734115694e-74
ARHGAP8.23779	2.56208125977101e-25
ARHGAP9.64333	3.74416997513913e-43
ARHGDIA.396	8.49704984966746e-12
ARHGDIB.397	2.7647390763131e-19
ARHGDIG.398	7.91561959916883e-05
ARHGEF10L.55160	4.51761338636763e-23
ARHGEF10.9639	5.61238459967201e-30
ARHGEF11.9826	2.20945522115002e-05
ARHGEF12.23365	4.8200607325094e-42
ARHGEF15.22899	2.00850684403211e-74
ARHGEF16.27237	1.61785975464514e-26
ARHGEF17.9828	3.75426311577771e-28
ARHGEF18.23370	3.40537391408452e-18
ARHGEF19.128272	6.46934967342932e-26
ARHGEF1.9138	4.75483031042302e-53
ARHGEF2.9181	4.18434348714191e-32
ARHGEF33.100271715	6.05566982355187e-40
ARHGEF35.445328	0.00571647165076771
ARHGEF37.389337	8.08308416381705e-12
ARHGEF38.54848	2.28742278397082e-52
ARHGEF3.50650	9.50748058887674e-33
ARHGEF4.50649	1.43066470361187e-98
ARHGEF5.7984	0.00357883718795179
ARHGEF6.9459	1.27037470429267e-14
ARHGEF7.8874	2.38348228611982e-11
ARHGEF9.23229	7.30236671235177e-38
ARID1A.8289	1.40981204275929e-19
ARID1B.57492	1.20253213704313e-07
ARID2.196528	5.71712476666581e-63
ARID3A.1820	6.54462591256038e-13
ARID3B.10620	0.000319008779193194
ARID3C.138715	6.20599417252066e-28
ARID4A.5926	2.40254404182637e-38
ARID4B.51742	1.61336454545092e-13
ARID5A.10865	2.72793887290144e-45
ARID5B.84159	2.72587338590648e-46
ARIH1.25820	5.07368169971146e-20
ARIH2.10425	0.0034489313755025
ARL10.285598	4.02708639643727e-30
ARL11.115761	0.0443603495589281
ARL13A.392509	0.000638299763468862
ARL13B.200894	5.13893230330943e-16
ARL14.80117	3.8154452427659e-23
ARL15.54622	1.71589051851218e-58
ARL16.339231	2.11231304124225e-24
ARL17A.51326	6.34026546516257e-15
ARL17B.641522	0.000158870702561687
ARL1.400	2.04223694939146e-44
ARL2BP.23568	1.5238252154851e-05
ARL2.402	8.62387840407089e-20
ARL3.403	5.76612727391915e-58
ARL4A.10124	1.75717861694103e-29
ARL4C.10123	1.69086221182631e-77
ARL4D.379	3.34777449222273e-28
ARL5A.26225	4.45170137873231e-10
ARL5B.221079	5.35395821736182e-43
ARL5C.390790	0.0582349225551314
ARL6IP1.23204	3.17033986979526e-46
ARL6IP4.51329	3.0464961921478e-30
ARL6IP5.10550	2.98004023689109e-15
ARL6IP6.151188	2.46553105466313e-14
ARL6.84100	8.35977853224477e-11
ARL8A.127829	1.36822499631223e-12
ARL8B.55207	1.05749324758228e-29
ARL9.132946	6.7722702506776e-61
ARMC10.83787	1.06463467408326e-09
ARMC1.55156	1.32069665595355e-41
ARMC2.84071	0.000144028051187275
ARMC3.219681	4.24236082143181e-19
ARMC4.55130	4.30470779017081e-09
ARMC5.79798	4.92250186467525e-34
ARMC6.93436	2.81197786985298e-34
ARMC7.79637	2.39908770827824e-12
ARMC8.25852	6.25851743350108e-22
ARMC9.80210	4.11390973651527e-48
ARMCX1.51309	2.2451858492112e-16
ARMCX2.9823	8.09990899246869e-14
ARMCX3.51566	6.73699091178009e-24
ARMCX5.64860	8.48998387891547e-15
ARMCX6.54470	1.88419967805306e-14
ARMS2.387715	1.83371457448957e-07
ARNT2.9915	1.01337400025795e-19
ARNTL2.56938	1.61651093215325e-57
ARNTL.406	1.44206455578305e-08
ARNT.405	1.00668126446212e-07
ARPC1A.10552	5.02896016958494e-22
ARPC1B.10095	2.88643915589215e-27
ARPC2.10109	6.10850122941917e-36
ARPC3.10094	5.82271212646012e-09
ARPC4.10093	1.48043442094219e-16
ARPC5L.81873	5.01973959343715e-26
ARPC5.10092	7.6223049895185e-42
ARPM1.84517	1.21020567534577e-30
ARPP19.10776	1.447777508321e-47
ARPP21.10777	3.85918417376819e-14
ARR3.407	0.000557944666118137
ARRB1.408	2.41274474358462e-38
ARRB2.409	3.32228386343128e-25
ARRDC1.92714	3.10810024634514e-37
ARRDC2.27106	1.74375451792428e-40
ARRDC3.57561	2.75767038972876e-27
ARRDC4.91947	5.50707438360252e-26
ARRDC5.645432	5.04867943897726e-40
ARSA.410	3.94706883494471e-17
ARSB.411	2.87567171172391e-32
ARSD.414	1.25294518810611e-37
ARSE.415	1.33244454454972e-25
ARSF.416	4.65804947415462e-26
ARSG.22901	1.03827699337868e-94
ARSH.347527	6.41303239921146e-08
ARSI.340075	7.82742332623086e-25
ARSJ.79642	5.85477197577849e-20
ARSK.153642	3.66970927364373e-16
ART1.417	1.03075712780872e-08
ART3.419	8.11523372007983e-102
ART4.420	1.9938618172596e-16
ART5.116969	5.25230103290924e-38
ARTN.9048	1.60216459080541e-08
ARV1.64801	5.70500772414632e-11
ARVCF.421	1.47726575706471e-27
ARX.170302	4.91399501472536e-09
AR.367	3.52188846801518e-86
AS3MT.57412	8.97286112776185e-06
ASAH1.427	2.79840023459078e-61
ASAH2B.653308	2.7022950728915e-13
ASAH2.56624	1.20414750527876e-13
ASAM.79827	2.62845739461882e-53
ASAP1IT1.29065	0.380760378552774
ASAP1.50807	3.07464512591033e-25
ASAP2.8853	2.07093154379604e-20
ASAP3.55616	4.10067742675864e-06
ASB10.136371	3.60829896374277e-09
ASB11.140456	0.41610345939556
ASB12.142689	1.11785081975734e-33
ASB13.79754	1.15103891757828e-24
ASB14.142686	2.33716372345398e-24
ASB15.142685	2.89204406895679e-22
ASB16.92591	9.94326658159697e-54
ASB17.127247	0.879657081896776
ASB18.401036	9.90648468037892e-06
ASB1.51665	7.69781770771567e-18
ASB2.51676	1.39044346210607e-62
ASB3.51130	1.24510645360728e-08
ASB4.51666	3.80345080093805e-12
ASB5.140458	0.0483641047633873
ASB6.140459	4.94300480378666e-17
ASB7.140460	9.78588186783482e-17
ASB8.140461	1.61333902726266e-66
ASB9.140462	5.18379376189063e-28
ASCC1.51008	3.79063441329901e-22
ASCC2.84164	1.27450953025877e-23
ASCC3.10973	2.21967375255439e-26
ASCL1.429	3.67941700285977e-17
ASCL2.430	2.5250507563239e-06
ASCL3.56676	0.00979142838500385
ASCL4.121549	1.39793333609777e-37
ASF1A.25842	1.86327759029947e-33
ASF1B.55723	2.44994648636907e-52
ASFMR1.100126270	0.00158468166657461
ASGR1.432	1.14332744687376e-56
ASGR2.433	4.06975381818505e-38
ASH1L.55870	7.31501556720342e-20
ASH2L.9070	9.92492177972969e-09
ASIP.434	4.43303837516811e-25
ASL.435	5.07424880215263e-23
ASMTL.8623	1.37641159479028e-37
ASMT.438	4.41615625064976e-12
ASNA1.439	1.41091401164291e-18
ASNSD1.54529	6.99688473651957e-08
ASNS.440	5.10225225969096e-64
ASPA.443	4.32937629105597e-54
ASPDH.554235	0.000171062383441329
ASPG.374569	6.09212052538836e-15
ASPHD1.253982	2.56590621713762e-13
ASPHD2.57168	0.00372005791598689
ASPH.444	1.64843472603705e-10
ASPM.259266	2.88782835550457e-78
ASPN.54829	1.22249356662253e-47
ASPRV1.151516	4.66943262637576e-31
ASPSCR1.79058	8.58255724953539e-29
ASRGL1.80150	3.84508400583676e-18
ASS1.445	3.23783881652717e-46
ASTE1.28990	7.55272598242145e-10
ASTL.431705	1.44758649671914e-12
ASTN1.460	1.71186763829657e-35
ASTN2.23245	6.43563640240093e-63
ASXL1.171023	3.01964044941185e-16
ASXL2.55252	3.84744875758588e-27
ASXL3.80816	1.60450564055325e-33
ASZ1.136991	0.00117803578499237
ATAD1.84896	9.86417136183059e-31
ATAD2B.54454	4.84903737520771e-16
ATAD2.29028	4.10255616298005e-59
ATAD3A.55210	4.13306237007475e-57
ATAD3B.83858	9.89764259649192e-66
ATAD3C.219293	7.34678616052077e-12
ATAD5.79915	1.49741100802321e-41
ATCAY.85300	6.80400658125039e-06
ATE1.11101	1.88094153429945e-38
ATF1.466	1.86706021009465e-14
ATF2.1386	9.69413040898395e-26
ATF3.467	6.89804110853401e-41
ATF4.468	9.9375063768336e-38
ATF5.22809	1.68566449699274e-16
ATF6B.1388	0.000512936941376356
ATF6.22926	1.02813802970183e-20
ATF7IP2.80063	0.0183266604654932
ATF7IP.55729	4.39378441801461e-31
ATF7.11016	5.73153766528171e-33
ATG10.83734	0.197623100552852
ATG12.9140	5.70851044500914e-35
ATG16L1.55054	1.83308771092576e-49
ATG16L2.89849	5.70883093901886e-35
ATG2A.23130	9.04599777474482e-11
ATG2B.55102	4.94196619612294e-52
ATG3.64422	3.31025970732791e-28
ATG4A.115201	2.44321326452143e-09
ATG4B.23192	1.26124747299137e-35
ATG4C.84938	5.58164281712615e-26
ATG4D.84971	9.60451218023737e-24
ATG5.9474	1.32664942426767e-25
ATG7.10533	1.25360412368152e-08
ATG9A.79065	1.10635795122522e-33
ATG9B.285973	1.00134954009601e-22
ATHL1.80162	3.74988325333508e-12
ATIC.471	6.48082728405407e-19
ATL1.51062	3.09370136377284e-21
ATL2.64225	3.10301594275589e-70
ATL3.25923	3.71878229818665e-30
ATMIN.23300	1.84568251632369e-20
ATM.472	6.88072906577352e-24
ATN1.1822	5.08607690577714e-11
ATOH1.474	5.61377524790004e-05
ATOH7.220202	6.27529424713353e-44
ATOH8.84913	4.08976252470929e-76
ATOX1.475	8.83580982023578e-10
ATP10A.57194	3.41014762804867e-13
ATP10B.23120	8.44779593493607e-56
ATP10D.57205	8.47187064277184e-30
ATP11A.23250	8.41639485224156e-58
ATP11B.23200	3.29869306403035e-45
ATP11C.286410	1.53369308766085e-54
ATP12A.479	1.09012423838282e-18
ATP13A1.57130	1.68010767743009e-11
ATP13A2.23400	2.25689082472141e-09
ATP13A3.79572	1.45490061645832e-32
ATP13A4.84239	4.09704834491379e-15
ATP13A5.344905	6.85092161856891e-39
ATP1A1.476	3.66048318119884e-25
ATP1A2.477	5.32368944949757e-63
ATP1A3.478	0.00273590680020767
ATP1A4.480	2.36140748344182e-51
ATP1B1.481	9.37343784048641e-06
ATP1B2.482	2.39683309469836e-42
ATP1B3.483	6.75257272618015e-53
ATP1B4.23439	0.0968260542221085
ATP2A1.487	1.07430536989954e-17
ATP2A2.488	3.305487281897e-31
ATP2A3.489	2.80713991354795e-14
ATP2B1.490	5.04175796283788e-19
ATP2B2.491	8.11287770356205e-18
ATP2B3.492	2.22230864136138e-25
ATP2B4.493	4.5048941265028e-19
ATP2C1.27032	7.72624845683343e-39
ATP2C2.9914	3.24382192366337e-17
ATP4A.495	1.08507245390043e-35
ATP4B.496	0.000194741151268646
ATP5A1.498	0.000247020396118564
ATP5B.506	7.54636669154264e-22
ATP5C1.509	1.18311537590118e-53
ATP5D.513	1.08541835630754e-34
ATP5EP2.432369	1.29548264157298e-05
ATP5E.514	1.41444945608035e-08
ATP5F1.515	7.87046729509245e-10
ATP5G1.516	4.72940775856573e-14
ATP5G2.517	1.10440460597918e-39
ATP5G3.518	3.25814028724642e-32
ATP5H.10476	2.35176032948052e-20
ATP5I.521	9.55950015155535e-19
ATP5J2.9551	3.77940586486556e-39
ATP5J.522	6.70990210479689e-11
ATP5L2.267020	0.0017787530363161
ATP5L.10632	3.68042903049223e-19
ATP5O.539	1.64381601874316e-08
ATP5SL.55101	7.16327529810661e-18
ATP5S.27109	1.46944039846582e-23
ATP6AP1L.92270	2.68293595393415e-62
ATP6AP1.537	6.08243887274651e-54
ATP6AP2.10159	4.29304154894979e-14
ATP6V0A1.535	3.58359950129939e-28
ATP6V0A2.23545	4.27917221274176e-15
ATP6V0A4.50617	6.04891922130334e-15
ATP6V0B.533	1.5954074388348e-18
ATP6V0C.527	6.26826937659998e-24
ATP6V0D1.9114	0.203522588953527
ATP6V0D2.245972	0.000254122495343083
ATP6V0E1.8992	1.36326034265949e-08
ATP6V0E2.155066	3.88011010818853e-11
ATP6V1A.523	1.70166150628089e-33
ATP6V1B1.525	0.0444261559112297
ATP6V1B2.526	7.7566160035343e-15
ATP6V1C1.528	2.51577066131965e-29
ATP6V1C2.245973	1.20579299770447e-73
ATP6V1D.51382	6.81733299491669e-28
ATP6V1E1.529	1.62603084920832e-10
ATP6V1E2.90423	6.68376993594178e-43
ATP6V1F.9296	2.45996995384283e-23
ATP6V1G1.9550	4.17067035510725e-34
ATP6V1G2.534	5.8671766148025e-34
ATP6V1G3.127124	0.00150085237861956
ATP6V1H.51606	1.84242297412658e-24
ATP7A.538	1.96827901940175e-41
ATP7B.540	1.81588097981424e-76
ATP8A1.10396	0.000264367218455734
ATP8A2.51761	4.23603942495292e-19
ATP8B1.5205	1.27995368946014e-85
ATP8B2.57198	4.40186324608327e-40
ATP8B3.148229	1.37613652042826e-27
ATP8B4.79895	1.85537226971176e-36
ATP8B5P.158381	1.10132118879401e-09
ATP9A.10079	4.54833426244316e-21
ATP9B.374868	2.21406986388489e-28
ATPAF1.64756	5.04329247311825e-15
ATPAF2.91647	3.51045702265114e-29
ATPBD4.89978	1.59352046080104e-20
ATPIF1.93974	3.42559182811626e-19
ATRIP.84126	1.52037773173418e-51
ATRNL1.26033	3.55478309688292e-13
ATRN.8455	1.46753373731705e-21
ATRX.546	1.12541989077744e-34
ATR.545	6.86953208032594e-20
ATXN10.25814	8.91472622040257e-13
ATXN1L.342371	5.36560726419064e-23
ATXN1.6310	7.37023055719732e-43
ATXN2L.11273	1.24145672674896e-15
ATXN2.6311	1.08529615633642e-27
ATXN3L.92552	0.133882343365403
ATXN3.4287	0.0536328621187148
ATXN7L1.222255	2.18051220375539e-09
ATXN7L2.127002	5.75381619465511e-46
ATXN7L3B.552889	4.21360996135317e-29
ATXN7L3.56970	7.03476944732488e-07
ATXN7.6314	2.36945017861937e-10
ATXN8OS.6315	0.000794029540543819
AUH.549	6.54157476429494e-22
AUP1.550	1.55262235215309e-25
AURKAIP1.54998	3.36939482788797e-27
AURKAPS1.6791	1.87700862353212e-50
AURKA.6790	3.02233516189184e-81
AURKB.9212	1.01800905606515e-96
AURKC.6795	5.60606393750425e-10
AUTS2.26053	0.00860730630728622
AVEN.57099	1.18749763002928e-29
AVIL.10677	0.00116594230921929
AVL9.23080	3.87299335079725e-28
AVPI1.60370	2.14307447583838e-17
AVPR1A.552	3.22051035562304e-29
AVPR1B.553	1.55771074647028e-11
AVPR2.554	7.12202708689279e-77
AVP.551	0.278255325540489
AWAT1.158833	6.13247208583112e-08
AWAT2.158835	3.03275511410235e-16
AXIN1.8312	3.01548816125153e-23
AXIN2.8313	1.2070143814651e-40
AXL.558	2.31953655022484e-48
AZGP1.563	9.61256460185725e-29
AZI1.22994	3.65803822842693e-34
AZI2.64343	8.9513243198255e-19
AZIN1.51582	2.51082589153124e-31
AZU1.566	1.0326927911319e-42
B2M.567	2.60916455035936e-08
B3GALNT1.8706	5.14891375935485e-21
B3GALNT2.148789	1.10654651292853e-26
B3GALT1.8708	3.19940780245452e-25
B3GALT2.8707	2.29803382572486e-32
B3GALT4.8705	7.71060219720839e-12
B3GALT5.10317	2.50507105431891e-06
B3GALT6.126792	7.21542452465854e-16
B3GALTL.145173	1.53018768333691e-12
B3GAT1.27087	2.97969053137002e-48
B3GAT2.135152	2.60478859064983e-20
B3GAT3.26229	5.55773604707572e-26
B3GNT1.11041	4.22270566930451e-27
B3GNT2.10678	1.6847085899527e-07
B3GNT3.10331	7.2428460876993e-46
B3GNT4.79369	2.80781931479681e-57
B3GNT5.84002	3.05527965754651e-122
B3GNT6.192134	0.112309367966296
B3GNT7.93010	3.67917123553544e-58
B3GNT8.374907	4.53746010582179e-37
B3GNT9.84752	2.18109255074675e-15
B3GNTL1.146712	1.76212996061423e-19
B4GALNT1.2583	6.20742560120686e-24
B4GALNT2.124872	0.000103973260706149
B4GALNT3.283358	0.0463268003835174
B4GALNT4.338707	1.8650001010347e-17
B4GALT1.2683	4.62471122797308e-10
B4GALT2.8704	7.18873463169016e-45
B4GALT3.8703	6.99683745410751e-14
B4GALT4.8702	5.28026630846845e-17
B4GALT5.9334	3.9055181516241e-32
B4GALT6.9331	1.81759398070555e-15
B4GALT7.11285	7.14416795147801e-24
B9D1.27077	5.95925618026292e-13
B9D2.80776	8.83425458317601e-29
BAALC.79870	1.54091855205878e-08
BAAT.570	2.61292812248714e-09
BACE1.23621	8.16940763357779e-21
BACE2.25825	1.01718370864477e-58
BACH1.571	1.89374144283654e-41
BACH2.60468	2.9911399493752e-76
BAD.572	2.15568322139923e-28
BAG1.573	1.2676619726193e-21
BAG2.9532	4.38369965849772e-47
BAG3.9531	3.51829772262078e-24
BAG4.9530	1.45651490450276e-23
BAG5.9529	1.05204831212938e-11
BAGE2.85319	4.3702598370976e-17
BAGE.574	0.00031947609664175
BAHCC1.57597	4.0037076916756e-32
BAHD1.22893	2.77495237263728e-14
BAI1.575	7.50928735219074e-25
BAI2.576	1.58584925058131e-52
BAI3.577	1.57057246025657e-40
BAIAP2L1.55971	6.30501798361622e-39
BAIAP2L2.80115	5.37465353200848e-62
BAIAP2.10458	1.30577336571621e-35
BAIAP3.8938	1.93448216094221e-58
BAK1.578	2.43949327717979e-49
BAMBI.25805	2.08555266373931e-09
BANF1.8815	3.98709474290758e-27
BANF2.140836	0.0005456807102869
BANK1.55024	1.15157077687126e-34
BANP.54971	7.2205411660773e-42
BAP1.8314	5.5027036105252e-14
BARD1.580	4.8538433829958e-20
BARHL1.56751	0.537647251744314
BARHL2.343472	6.27514208631183e-32
BARX1.56033	5.49164055042813e-48
BARX2.8538	8.19833312351877e-17
BASE.317716	8.90703377268963e-10
BASP1.10409	0.00230453274704477
BAT1.7919	8.23794306672875e-17
BAT2L1.84726	1.25510265497059e-11
BAT2L2.23215	7.25882285428023e-24
BAT2.7916	9.89142247012329e-16
BAT3.7917	7.08663291675215e-34
BAT4.7918	1.31446258872123e-20
BAT5.7920	1.87618595157442e-08
BATF2.116071	1.8347849238925e-10
